RF00451,mir-395,1255,mir-395 microRNA precursor family,Moxon SJ,Moxon SJ,56.0,56.0,55.9,mir-395 was identified in both Arabidopsis thaliana and Oryza sativa computationally and was later experimentally verified. mir-395 is thought to target mRNAs coding for ATP sulphurylases [1]. The mature sequence is excised from the 3' arm of the hairpin.,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 30.00 -Z 2958934 CM SEQDB,25,2798,0,0,Gene; miRNA;,Predicted; PFOLD,234,0,,,0.6377,-3.4887,1600000,163779,339,104,1,-3.0156,0.71871,2013-02-01 11:57:36,2024-09-09 21:15:12
RF00452,mir-172,1709,mir-172 microRNA precursor family,Moxon SJ,Moxon SJ,70.0,70.0,69.9,"mir-172 has been experimentally verified in Arabidopsis thaliana [2,3]. This family is thought to target mRNAs coding for APETALA2-like transcription factors [1]. The mature sequence is excised from the 3' arm of the hairpin.",,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 30.00 -Z 2958934 CM SEQDB,11,2076,0,0,Gene; miRNA;,Predicted; PFOLD; Moxon SJ,219,0,,,0.63343,-4.15507,1600000,159882,504,114,1,-3.4306,0.71854,2013-10-04 00:47:10,2024-09-09 21:15:12
RF00453,Cardiovirus_CRE,1710,Cardiovirus cis-acting replication element (CRE),Moxon SJ,PMID:10500216,37.0,42.0,35.8,This family represents a Cardiovirus cis-acting replication element (CRE) which is located within the region encoding the capsid protein VP2 and is required for viral replication [1].,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 30.30 -Z 2958934 CM SEQDB,4,1,0,0,Cis-reg;,Published; PMID:10500216,3,0,,,0.57589,-5.14218,1600000,395590,104,33,1,-2.6612,0.73696,2013-10-04 00:47:14,2024-09-09 21:15:12
RF00454,p27_CRE,1711,p27 cis-regulatory element,Moxon SJ,"PMID:12837699, INFERNAL",42.0,42.8,41.2,This family represents a structured G/C rich element located in the 5' UTR of p27 mRNA. This element contributes to cell-cycle regulated translation and when deleted leads to a 50% drop in regulation. The element is thought to be able to form several different structures with similar free energy. It has been suggested that proteins may only bind to a specific structure thus conformational changes could regulate translation [1].,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 27.34 -Z 2958934 CM SEQDB,12,110,0,0,Cis-reg;,Predicted; PFOLD; Moxon SJ,110,0,,,0.62485,-5.24226,1600000,374635,140,59,1,-3.3301,0.71935,2013-10-04 00:47:16,2024-09-09 21:15:12
RF00455,mir-15,1712,mir-15 microRNA precursor family,Griffiths-Jones SR,Griffiths-Jones SR,57.3,57.3,57.2,This family represents the related mir-15a and mir-15b sequences. In humans miR-15a and miR-16 are clustered within 0.5 kb at 13q14. This region has been shown to be deleted in more than half of B cell chronic lymphocytic leukaemias (CLL). Both miR-15a and miR-16 are deleted or down-regulated in more than two thirds of CLL cases [2]. The mature sequence is excised from the 5' arm of the hairpin. The family represents the microRNA (miRNA) precursor mir-125 imported from miRBase [3].,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 30.00 -Z 2958934 CM SEQDB,164,2045,0,0,Gene; miRNA;,Predicted; RNAalifold,649,0,,,0.73838,-2.54442,1600000,177245,157,88,1,-3.8994,0.71878,2013-10-04 00:47:23,2024-09-10 04:51:11
RF00456,mir-34,1713,mir-34 microRNA precursor family,Griffiths-Jones SR,Griffiths-Jones SR,53.4,53.4,53.3,Human mir-34a was discovered computationally [1] and later experimentally verified [2]. The mature sequence is excised from the 5' arm of the hairpin. Precursor mir-34 imported from miRBase [4],,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 25.00 -Z 2958934 CM SEQDB,113,2256,0,0,Gene; miRNA;,Predicted; RNAalifold,820,0,,,0.65832,-3.74783,1600000,186089,170,72,1,-3.7576,0.71925,2013-10-04 00:47:26,2024-09-09 21:15:13
RF00457,IRES_mnt,1714,Mnt IRES,Moxon SJ,"Published; 11314024, INFERNAL",100.0,110.4,78.2,This family represents the Mnt internal ribosome entry site (IRES). Mnt is a transcriptional repressor related to the Myc/Mad family of transcription factors. It is thought that this family allows efficient Mnt synthesis when cap-dependent translation initiation is reduced [1].,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 22.06 -Z 2958934 CM SEQDB,21,121,0,0,Cis-reg; IRES;,Predicted; PFOLD; Moxon SJ,124,0,,,0.66385,-8.60491,1600000,374830,332,203,1,-3.2151,0.71199,2013-10-04 00:47:29,2024-09-09 21:15:13
RF00458,IRES_Cripavirus,1715,Cripavirus internal ribosome entry site (IRES),Moxon SJ,Published; 11233983,80.0,97.2,65.9,This family represents a Cripavirus internal ribosome entry site (IRES) which is required for the production of capsid proteins through IRES-mediated translation [1].,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 28.82 -Z 2958934 CM SEQDB,7,10,0,0,Cis-reg; IRES;,Published; PMID:11233983,17,0,,,0.54132,-9.04613,1600000,431002,314,201,1,-3.5149,0.71211,2013-10-04 00:47:34,2024-09-10 04:51:11
RF00459,MPMV_package,1716,Mason-Pfizer monkey virus packaging signal,Moxon SJ,"PMID:14687944, INFERNAL",54.0,54.0,53.9,This family represents a group of sequences that are related to the Mason-Pfizer monkey virus (MPMV) packaging signal. The packaging signal is located in the 5' UTR and is required for specific RNA encapsidation [1].,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 24.34 -Z 2958934 CM SEQDB,9,2921,0,0,Cis-reg;,Predicted; PFOLD; Moxon SJ,53,0,,,0.62547,-8.39395,1600000,422164,419,279,1,-3.7611,0.70694,2013-10-04 00:47:37,2024-09-09 21:15:13
RF00460,U1A_PIE,1717,U1A polyadenylation inhibition element (PIE),"Moxon SJ, Weinberg Z",PMID:15491147,50.0,50.0,49.8,"This family represents the U1A polyadenylation inhibition element (PIE). PIE is a regulatory RNA which is responsible for the regulation of the length of the polyA tail of the U1A pre-mRNA. The PIE is located in the U1A mRNA 3' UTR. PIE adopts a U-shaped structure, with binding sites for a single U1A protein at each bend and when complexed with the two proteins it blocks activity of poly(A) polymerase (PAP), and inhibits its activity [1,2].",,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 27.06 -Z 2958934 CM SEQDB,39,510,0,0,Cis-reg;,Published; PMID:15491147,331,0,,,0.67792,-1.82025,1600000,171889,151,74,1,-4.2324,0.71889,2013-10-04 00:47:41,2024-09-09 21:15:13
RF00461,IRES_VEGF_A,1718,Vascular endothelial growth factor (VEGF) IRES A,Moxon SJ,Published; PMID:9774635,160.0,182.5,150.6,"This family represents the vascular endothelial growth factor (VEGF) internal ribosome entry site (IRES) A. VEGF is an endothelial cell mitogen with many crucial functions such as embryogenic development and wound healing. The 5' UTR of VEGF mRNA contains two IRES elements which are able to promote efficient translation at the AUG start codon [1], this family represents IRES A.",,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 24.65 -Z 2958934 CM SEQDB,7,110,0,0,Cis-reg; IRES;,Published; PMID:9774635,109,0,,,0.57342,-11.35882,1600000,501636,462,308,1,-3.6316,0.70565,2013-10-04 00:47:44,2024-09-09 21:15:13
RF00462,IRES_APC,1719,APC internal ribosome entry site (IRES),Moxon SJ,Published; 12034871,50.0,52.9,45.8,This family represents an APC internal ribosome entry site (IRES) which is located in the coding sequence of the gene. APC is a tumour suppressor gene which is associated with the inherited disease adenomatous polyposis coli (APC).It is thought that IRES-mediated translation of APC is important for an apoptotic cascade [1].,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 21.00 -Z 2958934 CM SEQDB,6,6,0,0,Cis-reg; IRES;,Published; PMID:12034871,9,0,,,0.63265,-4.03843,1600000,301276,130,53,1,-3.7429,0.71927,2013-10-04 00:47:46,2024-09-09 21:15:13
RF00463,ApoB_5_CRE,1720,Apolipoprotein B (apoB) 5' UTR cis-regulatory element,Moxon SJ,PMID:15157107,55.0,55.2,46.0,This family represents an apolipoprotein B (apoB) cis regulatory element located in the 5' UTR of apoB mRNA. The element is important for optimal translation [1].,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 28.00 -Z 2958934 CM SEQDB,5,22,0,0,Cis-reg;,Published; PMID:15157107,21,0,,,0.43495,-10.15086,1600000,307851,238,127,1,-2.9146,0.71828,2013-10-04 00:48:04,2024-09-09 21:15:13
RF00464,mir-92,1721,mir-92 microRNA precursor family,Moxon SJ,Moxon SJ,47.0,47.4,46.9,This family represents the microRNA precursor mir-92. Human miR-92 has two predicted hairpin precursor sequences: mir-92-1 on chromosome 13 and mir-92-2 on chromosome X. miR-92 has also been cloned from mouse embryonic stem cells [2]. The mature sequence is excised from the 3' arm of the hairpin.,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 30.00 -Z 2958934 CM SEQDB,23,1347,0,0,Gene; miRNA;,Predicted; PFOLD,653,0,,,0.7596,-2.37891,1600000,181560,166,80,1,-3.9524,0.71897,2013-10-04 00:48:06,2024-09-10 04:51:11
RF00467,RSV_PBS,1256,Rous sarcoma virus (RSV) primer binding site (PBS),Moxon SJ,PMID:15153244,47.0,48.2,44.6,This family represents a structured region around the Rous sarcoma virus primer binding site (PBS). This region is known to be required for the efficient initiation of reverse transcription [1].,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 27.97 -Z 2958934 CM SEQDB,22,69,0,0,Cis-reg;,Published; PMID:15153244,19,0,,,0.63653,-3.30337,1600000,238434,165,75,1,-3.6742,0.71883,2013-02-01 11:57:39,2024-09-09 21:15:12
RF00468,HCV_SLVII,1722,Hepatitis C virus stem-loop VII,"Lamkiewicz K, Triebel S, Marz M",Kevin Lamkiewicz; Sandra Triebel; Manja Marz;,63.0,63.2,36.3,Genetic modification of RNA structures in Hepatitis C virus (HCV) genome affects replication and infectivity [1] Long distant RNA-RNA interactions in HCV RNAs are involved in translation to virion budding [2] It has been proposed that the 5'-3' UTR base-pairing in the HCV genome might play an important role in viral RNA replication [3],,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 30.00 -Z 2958934 CM SEQDB,57,1,0,0,Cis-reg;,"Predicted; BM VeGETA v. 0.4, LocARNA 2.0.0RC8, RNAfold",21,0,,,0.69225,-3.25197,1600000,203003,150,70,1,-3.7943,0.71905,2013-10-04 00:48:23,2024-09-09 21:15:13
RF00470,Toga_5_CRE,1724,Togavirus 5' plus strand cis-regulatory element,Moxon SJ,PMID:11720292,120.0,155.2,30.6,This family represents a Togavirus virus 5' plus strand cis-regulatory element which is thought to be essential for both plus and minus strand RNA synthesis [1].Genus Alphaviruse belongs to the Togaviridae family. Alpha viruses contain secondary structural motifs in the 5' UTR that allow them to avoid detection by IFIT1[2].,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 20.36 -Z 2958934 CM SEQDB,33,2,0,0,Cis-reg;,Predicted; PFOLD,9,0,,,0.69989,-8.75086,1600000,382376,408,268,1,-3.6178,0.70741,2013-10-04 00:48:39,2024-09-10 04:51:11
RF00471,snosnR48,1725,Small nucleolar RNA snR48,Moxon SJ,Moxon SJ,60.0,60.6,59.7,snR48 is a member of the C/D class of snoRNA which contain the C (UGAUGA) and D (CUGA) box motifs. Most of the members of the box C/D family function in directing site-specific 2'-O-methylation of substrate RNAs [1].,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 36.46 -Z 2958934 CM SEQDB,6,65,0,0,Gene; snRNA; snoRNA; CD-box;,Predicted; ILM,69,0,,,0.39783,-9.19177,1600000,325792,229,105,1,-2.9639,0.71829,2013-10-04 00:48:43,2024-09-10 04:51:11
RF00472,snosnR55,1726,Small nucleolar RNA snR55/Z10,Moxon SJ,Moxon SJ,50.0,50.1,49.8,snR55 is a member of the C/D class of snoRNA which contain the C (UGAUGA) and D (CUGA) box motifs. Most of the members of the box C/D family function in directing site-specific 2'-O-methylation of substrate RNAs [1]. This family does not appear to have the C/D box snoRNA terminal stem structure.,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 19.78 -Z 2958934 CM SEQDB,6,80,0,0,Gene; snRNA; snoRNA; CD-box;,Predicted; Griffiths-Jones S,80,0,,,0.48513,-9.15189,1600000,290663,181,92,0,-3.3389,0.71838,2013-10-04 00:48:45,2024-09-10 04:51:11
RF00473,snosnR54,1727,Small nucleolar RNA snR54,Moxon SJ,Moxon SJ,50.0,53.5,47.5,snR54 is a member of the C/D class of snoRNA which contain the C (UGAUGA) and D (CUGA) box motifs. Most of the members of the box C/D family function in directing site-specific 2'-O-methylation of substrate RNAs [1].,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 33.20 -Z 2958934 CM SEQDB,8,82,0,0,Gene; snRNA; snoRNA; CD-box;,Predicted; Griffiths-Jones S,85,0,,,0.43481,-8.78951,1600000,289468,301,87,0,-3.4719,0.71844,2013-10-04 00:48:47,2024-09-10 04:51:11
RF00474,snosnR57,1728,Small nucleolar RNA snR57,Moxon SJ,Moxon SJ,50.0,52.6,46.7,snR57 is a member of the C/D class of snoRNA which contain the C (UGAUGA) and D (CUGA) box motifs. Most of the members of the box C/D family function in directing site-specific 2'-O-methylation of substrate RNAs [1].,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 33.56 -Z 2958934 CM SEQDB,5,65,0,0,Gene; snRNA; snoRNA; CD-box;,Predicted; Griffiths-Jones S,66,0,,,0.55156,-2.1918,1600000,198528,189,95,1,-3.1871,0.71832,2013-10-04 00:48:50,2024-09-10 04:51:11
RF00475,snosnR69,1729,Small nucleolar RNA snR69,Moxon SJ,Moxon SJ,50.0,50.1,49.9,snR69 is a member of the C/D class of snoRNA which contain the C (UGAUGA) and D (CUGA) box motifs. Most of the members of the box C/D family function in directing site-specific 2'-O-methylation of substrate RNAs [1].,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 32.56 -Z 2958934 CM SEQDB,6,169,0,0,Gene; snRNA; snoRNA; CD-box;,Predicted; PFOLD,122,0,,,0.48646,-8.79549,1600000,295148,252,94,1,-3.5348,0.71837,2013-10-04 00:48:55,2024-09-10 04:51:11
RF00476,snosnR61,1730,Small nucleolar RNA snR61/Z1/Z11,"Moxon SJ, Daub J",Moxon SJ,45.0,45.0,44.9,"This family of small nucleolar RNAs belongs to the C/D class of snoRNA which contain the C (UGAUGA) and D (CUGA) box motifs. This family includes Schizosaccharomyces pombe snR61, Drosophila melanogaster Z1 and Saccharomyces cerevisiae snR61 and Z11 snoRNAs. Most of the members of the box C/D family function in directing site-specific 2'-O-methylation of substrate RNAs [1].",,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 27.00 -Z 2958934 CM SEQDB,56,1270,0,0,Gene; snRNA; snoRNA; CD-box;,Predicted; Daub J,1127,0,,,0.44745,-10.69018,1600000,372906,163,85,0,-3.7787,0.71848,2013-10-04 00:48:59,2024-09-10 04:51:11
RF00477,snosnR66,1731,Small nucleolar RNA snR66,Moxon SJ,Moxon SJ,65.0,67.8,62.9,snR66 is a member of the C/D class of snoRNA which contain the C (UGAUGA) and D (CUGA) box motifs. Most of the members of the box C/D family function in directing site-specific 2'-O-methylation of substrate RNAs [1].,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 29.00 -Z 2958934 CM SEQDB,4,23,0,0,Gene; snRNA; snoRNA; CD-box;,Predicted; Griffiths-Jones S,26,0,,,0.54884,-2.82489,1600000,194593,210,104,1,-3.2043,0.71824,2013-10-04 00:49:07,2024-09-10 04:51:11
RF00478,SCARNA6,1732,Small Cajal body specific RNA 6,"Moxon SJ, Marantidis E, Daub J","Moxon SJ, Daub J, INFERNAL",68.0,68.5,67.8,"U88 is small Cajal body specific RNA (scaRNA). scaRNAs are a novel class of small nuclear RNAs which localise to the Cajal bodies [1]. U88 is found associated with both fibrillarin and Gar1p and co-localises with coilin in Cajal bodies [1]. U88 scaRNA is composed of both an H/ACA box and a C/D box conserved domains domains and is predicted to guide 2'-O-methylation of residue U41 of the U5 snRNA [1]. This family also includes human scaRNA U87 and a mouse homologue MBI-46 described in [2]. In humans both U88 and U87 scaRNAs share the same host gene and both are predicted to guide modification of the same residue (U41 of U5 snRNA)[1,3].",U88,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 19.61 -Z 2958934 CM SEQDB,17,1309,0,0,Gene; snRNA; snoRNA; scaRNA;,"Published; PMID:12032087, Daub J",627,0,,,0.69839,-9.7838,1600000,445698,400,265,1,-3.7074,0.70761,2013-10-04 00:49:17,2024-09-09 21:15:13
RF00479,snosnR71,1733,Small nucleolar RNA snR71,Moxon SJ,Moxon SJ,60.0,60.0,59.9,snR71 is a member of the C/D class of snoRNA which contain the C (UGAUGA) and D (CUGA) box motifs. Most of the members of the box C/D family function in directing site-specific 2'-O-methylation of substrate RNAs [1].,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 33.35 -Z 2958934 CM SEQDB,7,68,0,0,Gene; snRNA; snoRNA; CD-box;,Predicted; Moxon SJ,72,0,,,0.51264,-5.17812,1600000,204699,188,97,1,-3.3294,0.71833,2013-10-04 00:49:22,2024-09-10 04:51:11
RF00480,HIV_FE,1734,HIV Ribosomal frameshift signal,"Moxon SJ, Ontiveros-Palacios N",PMID:14747573,45.0,47.4,44.9,"This family represents the HIV Ribosomal frameshift signal. HIV uses a system called -1 ribosomal frameshifting to produce the required ratio of Gag and Gag-Pol polyproteins. The stem-loop structure of the frameshift signal is thought to impede the ribosome and cause slippage in the 5' direction, this causes the -1 frameshift and translation then continues in the new frame [1]. The structure of HIV Ribosomal framershift signal has been reproted in PDB: 1Z2J, 2L94, 6VWL, 6VWM and 6VWN [2, 3,4].",,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 30.00 -Z 2958934 CM SEQDB,147,29,0,0,Cis-reg; frameshift_element;,Published; PMID:14747573,18,0,,,0.49367,-6.91209,1600000,520246,121,52,1,-3.8934,0.71943,2013-10-04 00:49:25,2024-09-10 04:51:11
RF00481,HCV_X3,1735,Hepatitis C virus 3' X element,"Lamkiewicz K, Triebel S, Marz M",Kevin Lamkiewicz; Sandra Triebel; Manja Marz;,65.0,67.0,42.9,Genetic modification of RNA structures in Hepatitis C virus (HCV) genome affects replication and infectivity [1] Long distant RNA-RNA interactions in HCV RNAs are involved in translation to virion budding [2] It has been proposed that the 5'-3' UTR base-pairing in the HCV genome might play an important role in viral RNA replication [3],,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 30.00 -Z 2958934 CM SEQDB,12,1,0,0,Cis-reg;,"Predicted; BM VeGETA v. 0.4, LocARNA 2.0.0RC8, RNAfold",10,0,,,0.51961,-9.22544,1600000,336142,208,105,1,-3.5497,0.71871,2013-10-04 00:49:48,2024-09-09 21:15:13
RF00482,snoF1_F2,2398,Small nucleolar RNA F1/F2/snoR5a,Moxon SJ,Moxon SJ,60.0,60.0,59.9,"This family contains F1, F2 and snoR5a sequences, all of which are members of the the H/ACA class of snoRNA that guide the sites of modification of uridines to pseudouridines [1].",,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 28.72 -Z 2958934 CM SEQDB,8,325,0,0,Gene; snRNA; snoRNA; HACA-box;,Predicted; PFOLD,97,0,,,0.56311,-7.02518,1600000,298599,254,140,1,-3.4811,0.71816,2013-10-04 00:49:51,2024-09-09 21:15:13
RF00483,IRES_IGF2,1737,Insulin-like growth factor II IRES,Moxon SJ,Moxon SJ,70.0,102.2,68.4,This family represents the insulin-like growth factor II (IGF-II) internal ribosome entry site (IRES) which is found in the 5' UTR of IGF-II leader 2 mRNA. This family allows cap-independent translation of the mRNA and it is thought that this family may facilitate a continuous IGF-II production in rapidly dividing cells during development [1].,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 18.00 -Z 2958934 CM SEQDB,9,122,0,0,Cis-reg; IRES;,Published; PMID:11903044,122,0,,,0.57345,-9.35059,1600000,352231,230,121,1,-3.1915,0.71833,2013-10-04 00:49:55,2024-09-09 21:15:13
RF00484,IRES_Cx32,2499,Connexin-32 internal ribosome entry site (IRES),Moxon SJ,Moxon SJ,80.0,129.0,37.8,This family represents the connexin-32 internal ribosome entry site (IRES) which allows cap independent translation during conditions such as heat shock and stress [1].,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 20.00 -Z 2958934 CM SEQDB,6,135,0,0,Cis-reg; IRES;,Published; PMID:10931843,132,0,,,0.66589,-5.51153,1600000,241878,268,149,1,-3.0778,0.71816,2013-10-04 00:50:05,2024-09-09 21:15:13
RF00485,K_chan_RES,1739,Potassium channel RNA editing signal,Moxon SJ,PMID:15361858,51.0,51.0,50.9,This family represents a group of sequences related to the human potassium channel Kv1.1 hairpin element which directs the efficient modification of an adenosine to inosine by an adenosine deaminase acting on RNA (ADAR). The ADAR modification causes an isoleucine/valine recoding event which lies in the ion-conducting pore of the potassium channel. It is thought that this editing event targets the process of fast inactivation and allows a more rapid recovery from inactivation at negative potentials [1].,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 28.61 -Z 2958934 CM SEQDB,85,14095,0,0,Cis-reg;,Published; PMID:15361858; Moxon SJ,1000,0,,,0.59657,-4.93879,1600000,266478,211,114,1,-3.4074,0.71831,2013-10-04 00:50:09,2024-09-09 21:15:13
RF00486,mir-129,1740,mir-129 microRNA precursor family,Moxon SJ,Moxon SJ,50.0,50.0,49.7,mir-129 was first experimentally characterised in mouse [1] and homologues have since been discovered in several other species. The mature sequence is excised from the 5' arm of the hairpin.,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 30.00 -Z 2958934 CM SEQDB,6,1226,0,0,Gene; miRNA;,Predicted; PFOLD,554,0,,,0.64994,-3.74144,1600000,157439,187,92,1,-3.7606,0.71877,2013-10-04 00:50:21,2024-09-09 21:15:13
RF00487,IRES_Cx43,2498,Connexin-43 internal ribosome entry site (IRES),Moxon SJ,Moxon SJ,70.0,71.9,69.3,This family represents the connexin-43 internal ribosome entry site (IRES) which allows cap independent translation during conditions such as heat shock and stress [1].,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 24.00 -Z 2958934 CM SEQDB,14,657,0,0,Cis-reg; IRES;,Published; PMID:10618489,497,0,,,0.62949,-8.43711,1600000,398662,334,204,1,-3.4785,0.71199,2013-10-04 00:50:27,2024-09-09 21:15:13
RF00488,U1_yeast,1742,Yeast U1 spliceosomal RNA,Griffiths-Jones SR,"Zwieb C, The uRNA database, PMID:9016512",80.0,86.9,75.0,"U1 is a small nuclear RNA (snRNA) component of the spliceosome (involved in pre-mRNA splicing). Its 5' end forms complementary base pairs with the 5' splice junction, thus defining the 5' donor site of an intron. There are significant differences in sequence and secondary structure between metazoan and yeast U1 snRNAs, the latter being much longer (568 nucleotides as compared to 164 nucleotides in human). Nevertheless, secondary structure predictions suggest that all U1 snRNAs share a 'common core' consisting of helices I, II, the proximal region of III, and IV [1]. This family represents the larger yeast sequences. Family Rfam:RF00003 contains the metazoan U1 sequences.",,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 26.33 -Z 2958934 CM SEQDB,5,27,0,0,Gene; snRNA; splicing;,Published; PMID:2405391,30,0,,,0.56261,-10.26434,1600000,473254,829,567,1,-4.5857,0.69989,2013-10-04 00:50:30,2024-09-10 04:51:11
RF00489,ctRNA_p42d,1514,ctRNA,Moxon SJ,PMID:15554980,50.0,50.0,49.9,"This family represents a group of ctRNAs (or counter-transcribed RNAs) from p42d and related plasmids. ctRNAs are small, highly structured, antisense sequences which are involved in negative regulation. Members of this family are known to bind to the mRNA of repC causing translational repression [1]. This model contains the predicted stem-loop structure followed by a U-rich tract which is proposed to act as a Rho-independent transcriptional terminator.",,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 26.28 -Z 2958934 CM SEQDB,10,245,0,0,Gene; antisense;,Published; PMID:15554980,136,0,,,0.67838,-3.68656,1600000,364286,117,46,1,-3.6342,0.71967,2013-10-04 00:50:36,2024-09-10 04:51:11
RF00490,S-element,1743,S-element,Moxon SJ,PMID:15554980,47.0,47.2,46.3,"This family represents a group of S-elements from p42d and related plasmids. The S-element has multiple functions and is believed to act as a negative regulator of repC transcription, be required for efficient replication and act as a translational enhancer of repC [1].",,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 32.04 -Z 2958934 CM SEQDB,29,231,0,0,Cis-reg;,Published; PMID:15554980,124,0,,,0.5197,-7.38637,1600000,428760,143,67,1,-3.9025,0.71912,2013-10-04 00:50:40,2024-09-10 04:51:11
RF00492,SCARNA17,1744,small Cajal body-specific RNA 17,"Moxon SJ, Daub J",Moxon SJ,75.0,75.6,74.7,"scaRNAs are a specific class of small nuclear RNAs which localise to the Cajal bodies and guide the modification of RNA polymerase II transcribed spliceosomal RNAs U1, U2, U4, U5 and U12 [1]. The complete human U12-22/U4-8 scaRNA is composed of two tandem C/D box domains (termed U12-22 and U4-8). The 5' and 3' C/D domains are predicted to guide the 2'O-ribose methylation of residue U22 in U12 (RFAM:RF00007) and residue C8 in U4 (RFAM:RF00015) snRNAs respectively [1]. This family only includes only the 5' C/D box domain (U12-22) as the 3' C/D box is represented by RFAM:RF00283. The 3' C/D domain (U4-8) was also cloned previously by Darzacq [2] and called U91. Both the doublet (U12-22/U4-8) and singlet (U4-8) forms of this snRNA have been purified from Hela cells [1]. The doublet form U12-22/U4-8 has been shown to localise to the nucleoplasm and is proposed to reside in the Cajal bodies whereas the U4-8 single domain appears to accumulate in the nucleolus [1]. In humans the genomic location of U12-88/U4-8 is intergenic and the purified transcript has been shown to possess a methylated guanosine cap suggesting it is independently transcribed by RNA pol II [1].",snoU12-22,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 26.32 -Z 2958934 CM SEQDB,6,262,0,0,Gene; snRNA; snoRNA; scaRNA;,Published;PMID:15556860,128,0,,,0.57819,-5.81125,1600000,243131,257,144,1,-3.4068,0.71818,2013-10-04 00:50:42,2024-09-09 21:15:13
